Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax
0,0,5556.998622179031,15809.635664224625,88999,21366.634286403656,356000,321,88750,22.692665895143094,5.673166473785773,8.0,7.977528089887641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003425343812676147,0.0025151963025232525,0.0025706285377964377,0.000656336429528892,0.01404643151909113,0.0869114240100041,0.036678422184901506,0.07622787594069577,0.03192931319527797,0.2633410625137516,0.05082444,0.06470377,0.03254518,0.00014272332,0.6922262
0,0,5572.852529287338,15853.778651714325,89249,21426.631181001663,357000,321,89000,22.653654790204797,5.663413697551199,8.0,7.977591036414566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003411825841991231,0.002698511166136287,0.002554908860474825,0.0006577246240340173,0.018079502508044243,0.08725883981737113,0.04209770595752428,0.073667256534315,0.0355269244257993,0.28156351164441146,0.050534267,0.0685762,0.029245816,6.914139e-05,0.81072146
0,0,5588.694703578949,15897.958763599396,89499,21486.653467178345,358000,322,89250,22.634619002355148,5.658654750588787,8.0,7.977653631284916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034851534885820003,0.0026610679884605942,0.0026283218758180737,0.0004998614313080907,0.020837994292378426,0.08906341917185241,0.03934996203240281,0.07668582989827212,0.028495146620393184,0.2931557578891035,0.05060582,0.061715756,0.031531796,0.000113129616,0.5188956
0,0,5604.554924488068,15942.101819753647,89749,21546.656744241714,359000,323,89500,22.65361955243095,5.6634048881077375,8.0,7.977715877437326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003822845075977966,0.002953126047099152,0.002813127823174,0.0005247207009233534,0.020056046545505524,0.09684097544157406,0.05117733378268994,0.08202166900058835,0.029434598012602304,0.40300033941260016,0.05018566,0.064494856,0.031072695,9.536743e-07,0.8578421
0,0,5620.406556367874,15986.120058059692,89999,21606.526614427567,360000,323,89750,22.71785601793742,5.679464004484355,8.0,7.977777777777778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032837284945417197,0.0024621736937056977,0.0025871287798509,0.000620712642557919,0.016782227903604507,0.08550000131419265,0.037606630597781944,0.07811307952479687,0.029899168886322366,0.2906364949887352,0.05054444,0.068633996,0.03172113,1.1384487e-05,0.7641818
0,0,5636.329348325729,16030.110944986343,90249,21666.440293312073,361000,324,90000,22.731980868386856,5.682995217096714,8.0,7.977839335180056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036704127909615637,0.003172019059651868,0.0026035936316475272,0.0007057084585539997,0.02245081588625908,0.09284492838865105,0.04096971141077123,0.08115566888608913,0.03506107078153818,0.25750674240116195,0.049638145,0.05571551,0.032605655,5.096197e-06,0.45444044
0,0,5652.173937797546,16074.204000473022,90499,21726.37793827057,362000,325,90250,22.679308316524114,5.669827079131029,8.0,7.9779005524861875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003290522514376789,0.0025898317312722362,0.00257121620234102,0.0004985264386050403,0.01692073792219162,0.08324818969972342,0.03544831747627742,0.07326878180822864,0.026950475122824995,0.2529563039471711,0.04539769,0.059399117,0.029662445,2.0503998e-05,0.91827404
0,0,5668.0368909835815,16118.359476327896,90749,21786.396367311478,363000,326,90500,22.647247722722142,5.6618119306805355,8.0,7.977961432506887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003210405961377546,0.002759968527212174,0.0023395137395709753,0.00042710761772468686,0.020767660811543465,0.08559155014383178,0.04620501226499059,0.07366541208470707,0.025640037751030364,0.3940936959335819,0.046463173,0.060667872,0.028984517,2.4288893e-06,0.69324064
0,0,5683.895091056824,16162.564061164856,90999,21846.45915222168,364000,326,90750,22.62208781483434,5.655521953708585,8.0,7.978021978021978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003350873786024749,0.002720856518186214,0.0025843727635219693,0.0005466622533276677,0.02235358953475952,0.08544447632573449,0.044445347509396486,0.07503060374836437,0.03024641240494121,0.3164626261685141,0.047352903,0.058295015,0.030053176,1.7285347e-06,0.64955133
0,0,5699.752464532852,16206.658309221268,91249,21906.41077375412,365000,327,91000,22.678694933648835,5.669673733412209,8.0,7.978082191780822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003622136527206749,0.002979074999651855,0.002623855834826827,0.0004775325069203973,0.021202199161052704,0.09121160734117088,0.049550757502773116,0.08023639886881552,0.030181365395441175,0.4563781206457857,0.05081636,0.066303276,0.03163871,1.6190112e-05,0.77093893
0,0,5715.597480773926,16250.730847120285,91499,21966.32832789421,366000,328,91250,22.689866471753525,5.672466617938381,8.0,7.978142076502732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038688514386303724,0.0036860371644333936,0.0026722090551629663,0.0007339708390645683,0.022902529686689377,0.09145598644720827,0.0488906044806644,0.07812492057466097,0.03092459957367977,0.32986806885582726,0.048231483,0.06024989,0.029059112,1.2218952e-06,0.56682086
0,0,5731.447027921677,16294.968654155731,91749,22026.415682077408,367000,329,91500,22.605098828672403,5.651274707168101,8.0,7.978201634877384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003090250298148021,0.0021322859323414235,0.002535561448894441,0.0006182888755574822,0.015475837513804436,0.08249766752037987,0.03986403960811643,0.07464083799523205,0.030848196440436355,0.3593361361567958,0.04973113,0.0666972,0.029028252,0.0001411438,0.765724
0,0,5747.314038038254,16339.063982725143,91999,22086.378020763397,368000,329,91750,22.678139214358268,5.669534803589567,8.0,7.978260869565218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034098627923522143,0.0029038198120206775,0.002608327893540263,0.0006123560015112162,0.02372899278998375,0.08451923284197392,0.04248776497139061,0.07342295387667662,0.030128271709805095,0.26206041133091834,0.047029752,0.0667942,0.027708355,4.4822693e-05,0.77067214
0,0,5763.167668104172,16383.011863231659,92249,22146.17953133583,369000,330,92000,22.754225880170598,5.688556470042649,8.0,7.978319783197832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003124592369189486,0.002240532757637345,0.002528229495510459,0.0005140217836014926,0.014683306217193604,0.085793064823657,0.041003182784394035,0.0732542301836178,0.024840590842704985,0.2700140563587146,0.04860789,0.066143274,0.029159978,2.503395e-06,0.5641562
0,0,5779.033351659775,16426.996069431305,92499,22206.02942109108,370000,331,92250,22.73543361135044,5.68385840283761,8.0,7.978378378378379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034740820080041883,0.0026809535732250185,0.0027237284230068326,0.0004479401686694473,0.014013699255883694,0.0889177967494327,0.04309079110767161,0.07786454723924571,0.027605474607128724,0.2486202426681348,0.04690697,0.059131924,0.030212224,6.508827e-05,0.4686246
0,0,5794.885529994965,16471.003084421158,92749,22265.888614416122,371000,332,92500,22.723649859700302,5.6809124649250755,8.0,7.97843665768194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003293632138054818,0.002851259942354155,0.0023343212669715285,0.0005974107189103961,0.015882529318332672,0.08600715211306607,0.04647582160071916,0.07487895499704128,0.025960476815445898,0.29888375394004796,0.0460392,0.05710164,0.02806108,0.00015202165,0.67629886
0,0,5810.743794441223,16514.993022203445,92999,22325.73681664467,372000,332,92750,22.7324713426316,5.6831178356579,8.0,7.978494623655914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003094171633478254,0.002254100478525975,0.002335528377443552,0.0004290731158107519,0.018343880772590637,0.08012804434690887,0.037130558420944454,0.06948487489167085,0.024221159782491522,0.25146718260014417,0.04808126,0.064095646,0.030783728,0.00013113022,0.8130594
0,0,5826.589071512222,16559.09537744522,93249,22385.684448957443,373000,333,93000,22.674525986602188,5.668631496650547,8.0,7.978552278820375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003021395045798272,0.002473202020761317,0.0022591609740629792,0.0006544609786942601,0.02003195881843567,0.07756523163020108,0.034125114697439056,0.06758627673779222,0.032152416215445755,0.23926637138725,0.053289887,0.07884339,0.029791847,6.324053e-05,0.95073235
0,0,5842.462265014648,16603.384563684464,93499,22445.846828699112,374000,334,93250,22.578875001183636,5.644718750295909,8.0,7.978609625668449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003218635367229581,0.002991115809082214,0.0022904822835698724,0.0004205796867609024,0.020150201395154,0.08262703612678263,0.04408450325468935,0.06838383490200356,0.027167361010964817,0.30703851417421685,0.05132593,0.07952401,0.030579343,6.702542e-05,0.85030305
0,0,5858.317159414291,16647.61115860939,93749,22505.92831802368,375000,334,93500,22.610829563014477,5.652707390753619,8.0,7.978666666666666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00292445960897021,0.002256538829123595,0.002145886537618935,0.0005316955503076315,0.017396623268723488,0.07828119839178195,0.04178470395155215,0.06621876403819157,0.02492618293738378,0.3673191803432375,0.04632473,0.054404307,0.029150419,5.7011843e-05,0.5346527
0,0,5874.191658496857,16691.766028404236,93999,22565.957686901093,376000,335,93750,22.647558573861655,5.661889643465414,8.0,7.9787234042553195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003022670621983707,0.0026006070697219648,0.0022740073036402464,0.0005160117289051414,0.023256052285432816,0.0788472636349474,0.03817587772890908,0.06821259898160609,0.02840142241757494,0.28171042358783016,0.046721213,0.060551558,0.029402018,5.364418e-07,0.88636184
0,0,5890.04102897644,16739.70972275734,94249,22629.75075173378,377000,336,94000,20.857800248663253,5.214450062165813,8.0,7.978779840848806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036747142216190694,0.0028513003391665817,0.002830380341038108,0.0006975681753829122,0.01833202689886093,0.0894843227118088,0.04474903592721149,0.07825275731132171,0.030603195441999353,0.3874804517883314,0.04996333,0.06832672,0.030862108,0.00014734268,0.68189484
0,0,5905.875482082367,16783.789879322052,94499,22689.66536140442,378000,337,94250,22.68594483170529,5.671486207926322,8.0,7.978835978835979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032109832104761154,0.002390128427425667,0.002455718582496047,0.0006725259590893984,0.017948158085346222,0.08307357995314736,0.03778735763112701,0.0714319784183807,0.033006234561084306,0.27675622043279235,0.048062887,0.06891912,0.029221848,8.016825e-06,0.7625711
0,0,5921.742469787598,16827.815486431122,94749,22749.55795621872,379000,338,94500,22.714053607996412,5.678513401999103,8.0,7.978891820580475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032027746606618167,0.002414743567959637,0.002505208132788539,0.00046861974988132715,0.016623495146632195,0.08198448401644395,0.03726812244798779,0.07178556034677824,0.025163202644116738,0.25239058407194515,0.04720359,0.06327466,0.027789466,5.7965517e-06,0.80642784
0,0,5937.607757568359,16871.943213939667,94999,22809.550971508026,380000,338,94750,22.66148873871557,5.665372184678892,8.0,7.978947368421053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003409498211694881,0.003122987587073386,0.002469968516379595,0.00042166089406237006,0.023585759103298187,0.08417231515382383,0.040276280332336274,0.07230182882473932,0.022747751720699403,0.2713013538142493,0.04879644,0.0676634,0.029565312,6.212294e-05,0.7349831
0,0,5953.455343961716,16916.12530374527,95249,22869.580647706985,381000,339,95000,22.633605707649966,5.658401426912492,8.0,7.979002624671916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003347493502078578,0.002545584789644392,0.0024995410349220037,0.0005045054713264108,0.016342628747224808,0.08706183638354079,0.04358931193344506,0.07771435398140877,0.026226441858578177,0.2974387983954397,0.047461417,0.06701529,0.028610513,0.00014278293,0.81198096
0,0,5969.297762393951,16960.300410985947,95499,22929.598173379898,382000,339,95250,22.637183302165027,5.659295825541257,8.0,7.979057591623037,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003513100132113323,0.002748189303924758,0.0027110037626698613,0.0005659920279867947,0.01915455423295498,0.09213703944618154,0.04821003329498404,0.07711581647943616,0.029620637736431702,0.3197244695724623,0.052727774,0.07450858,0.031631924,4.8428774e-05,0.8589288
1987,2,5985.177252531052,17004.475984096527,95749,22989.65323662758,383000,340,95500,22.63694457334592,5.65923614333648,8.0,7.97911227154047,993.5,0.5,993.5,993,994,-18.0,0.0,-18.0,-18.0,-18.0,24.0,0.0,24.0,24,24,0.6285554036169272,0.003158569867421579,0.6285554036169272,0.6253968337495056,0.6317139734843488,-18.0,0.0,-18.0,-18.0,-18.0,0.003424487952608615,0.002838489976543322,0.002701154910027981,0.0006901117158122361,0.02341843955218792,0.09025495040190125,0.04615093029281058,0.07756334166858078,0.03182941401920141,0.34541716140205075,0.04965887,0.06684769,0.030741736,7.390976e-06,0.8573175
0,0,6001.037666320801,17048.572975873947,95999,23049.610642194748,384000,341,95750,22.67728386207179,5.669320965517947,8.0,7.979166666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032692232597619293,0.0024115190252914746,0.0025284314760938287,0.0006318840314634144,0.01732066087424755,0.08414602881183526,0.03729657409503856,0.07279679469776112,0.03441313787066043,0.2408717603472411,0.04927157,0.062629394,0.029154189,3.4868717e-06,0.695482
0,0,6016.884650945663,17092.701320409775,96249,23109.58597135544,385000,341,96000,22.66117187306004,5.66529296826501,8.0,7.979220779220779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034775316016748548,0.002548814365708164,0.0027835724176838994,0.000626996683422476,0.01659328304231167,0.08870915212698859,0.04336088722436077,0.07795567694276725,0.02951185626842235,0.36555350197702324,0.047736023,0.054859735,0.03216461,2.6017427e-05,0.6317661
0,0,6033.424817323685,17136.82222557068,96499,23170.247042894363,386000,342,96250,22.664992849831922,5.6662482124579805,8.0,7.979274611398964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036963540536817164,0.002934126151204509,0.002805800992064178,0.0006174584850668907,0.02317298762500286,0.08920259168000405,0.041766176144459766,0.07906498835905684,0.033354949701062404,0.33231974418959004,0.049734596,0.05946801,0.032355443,0.00017607212,0.64010394
0,0,6049.2488696575165,17180.894580364227,96749,23230.143450021744,387000,343,96500,22.68996074034107,5.672490185085268,8.0,7.979328165374677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033885608469136057,0.002521829925264797,0.002740567782893777,0.0005082033458165824,0.019406132400035858,0.08591377406131528,0.039191809371341375,0.07672789851185652,0.028910276073859046,0.2680653327193424,0.052090384,0.0667967,0.031034783,4.711747e-05,0.588335
0,0,6065.11340713501,17224.882311344147,96999,23289.995718479156,388000,343,96750,22.73361179862866,5.683402949657165,8.0,7.979381443298969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004203393218107521,0.0032901441051825563,0.0030172355473041534,0.0005684070056304336,0.01847895048558712,0.09503065971208566,0.04914635878787475,0.08192003062865952,0.027002407572180535,0.3294838080287636,0.05181758,0.07320563,0.030646712,4.1127205e-06,0.77039534
0,0,6080.970375537872,17268.92488026619,97249,23349.895255804062,389000,344,97000,22.705305900072293,5.676326475018073,8.0,7.979434447300771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032224681347142905,0.0020937602728775184,0.0027773702749982476,0.00046119687613099813,0.01402280293405056,0.0821524247781393,0.03350191806185323,0.07512917001576588,0.024761054144595993,0.2017720615184916,0.049078964,0.06473149,0.030548066,0.000114142895,0.60655344
0,0,6096.804924726486,17312.97880601883,97499,23409.783730745316,390000,344,97250,22.699452612122283,5.674863153030571,8.0,7.97948717948718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003282375108334236,0.002834050129163095,0.0023823744850233197,0.0004225434677209705,0.02413254790008068,0.08220737753167216,0.03978587170674515,0.07366609584603272,0.02783357280357361,0.2722716767610918,0.049953546,0.061815713,0.03140761,7.95722e-06,0.50301075
0,0,6112.651547193527,17357.07877445221,97749,23469.730321645737,391000,345,97500,22.675753192673046,5.6689382981682614,8.0,7.979539641943734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0031736742442008106,0.0021592606667656805,0.0025460155447945,0.0005236874567344785,0.016368677839636803,0.08222051711218034,0.035810815969627985,0.07612574245863529,0.026315260914282698,0.2776287217266603,0.049362697,0.06443007,0.029607505,4.2796135e-05,0.6368207
0,0,6128.501001119614,17401.16071486473,97999,23529.661715984344,392000,346,97750,22.68502680784788,5.67125670196197,8.0,7.979591836734694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003977780541637913,0.0033555330777927696,0.0030575862620025873,0.0005220327875576913,0.021990543231368065,0.09384896312403875,0.04748782058106912,0.0806489626519009,0.028140494871188974,0.3008633934379449,0.05307881,0.069240145,0.03251244,7.4237585e-05,0.54376054
0,0,6144.351678848267,17445.206952810287,98249,23589.558631658554,393000,346,98000,22.703414562579674,5.6758536406449185,8.0,7.979643765903308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0031801582699408754,0.002291881760323067,0.00236886041238904,0.0004402372578624636,0.01381608285009861,0.08066777952216633,0.03852569601031976,0.07001426734355215,0.030205815833511007,0.25300173060659314,0.05003477,0.0663882,0.030988336,6.0021877e-05,0.66646236
0,0,6160.204170227051,17489.329661130905,98499,23649.533831357956,394000,347,98250,22.664066601113866,5.666016650278467,8.0,7.979695431472082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033055831410456447,0.0029433096418780644,0.002459382638335228,0.0005909589817747474,0.023667186498641968,0.08346944849295357,0.041148250136528855,0.07300056993180999,0.031782859103918024,0.30161035817606663,0.049016304,0.067921475,0.030586585,2.9355288e-05,0.90960974
0,0,6176.048779964447,17533.49404525757,98749,23709.542825222015,395000,348,98500,22.6426796110641,5.660669902766025,8.0,7.979746835443038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003109291809843853,0.0023187560386262974,0.002400250523351133,0.00033786369021981955,0.016402943059802055,0.07900828676326131,0.036254247145368484,0.06964880673518557,0.022495052853601327,0.3219328797872894,0.04901514,0.06578987,0.03130479,7.1913004e-05,0.9105788
0,0,6191.90326666832,17577.539066553116,98999,23769.442333221436,396000,349,98750,22.704041696106298,5.6760104240265745,8.0,7.97979797979798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033928102753125132,0.0027300134234792247,0.002540677087381482,0.0004275910323485732,0.019901467487215996,0.08698663409848417,0.04826425441064468,0.07368381275470776,0.023602631632900675,0.3042875547336432,0.052510813,0.073148124,0.03176985,8.6307526e-05,0.8127305
0,0,6207.755961418152,17621.56267952919,99249,23829.318640947342,397000,350,99000,22.71508248410861,5.6787706210271525,8.0,7.979848866498741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0031771218001376837,0.002888595562738837,0.002278645057231188,0.00042496976675465703,0.025288918986916542,0.07850375865642674,0.04048481351343715,0.06828973293329677,0.027828119924339173,0.28292916103825166,0.047870744,0.068752125,0.027784005,1.385808e-05,1.0
0,0,6223.60724902153,17665.609152317047,99499,23889.216401338577,398000,350,99250,22.703293514927825,5.675823378731956,8.0,7.9798994974874375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030979214255930855,0.00252319324457956,0.0023582649882882833,0.00044077038182877004,0.019337084144353867,0.08180868455085856,0.0454855738894289,0.0680876674901666,0.027730593939910047,0.3160189733462627,0.046045013,0.06269178,0.027258046,0.00025641918,0.6233189
0,0,6239.479109048843,17709.71419596672,99749,23949.193305015564,399000,351,99500,22.673143868601606,5.668285967150402,8.0,7.979949874686716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003681134370388463,0.003131867964721913,0.002670004963874817,0.0006746763247065246,0.026554375886917114,0.0931740142547175,0.05305608534063301,0.0825956997010164,0.028838733441939567,0.48763783606332506,0.049476996,0.068199724,0.028462097,1.6093254e-06,0.85230505
0,0,6255.319858789444,17753.77417063713,99999,24009.094029426575,400000,352,99750,22.69633624350631,5.674084060876577,8.0,7.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0035567323192954065,0.0028966541532649756,0.002746312180534005,0.0005156198749318719,0.018651938065886497,0.09245958412761818,0.04800192297751609,0.07853097031554604,0.03040324428480069,0.3312444922935389,0.049966674,0.06603879,0.030389518,3.8206577e-05,0.7627411
0,0,6271.1556787490845,17797.798169851303,100249,24068.953848600388,401000,353,100000,22.71488319666507,5.678720799166268,8.0,7.980049875311721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003532715529669076,0.003135191116352272,0.002685232786461711,0.0007309073698706925,0.025583583861589432,0.08919674560821908,0.04197110717977715,0.07820400498360935,0.035681452259757926,0.29330812195875494,0.047527436,0.0625128,0.029044613,4.273653e-05,0.7786582
0,0,6286.970143079758,17841.87504339218,100499,24128.84518647194,402000,353,100250,22.687634572642004,5.671908643160501,8.0,7.980099502487562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036571047109318897,0.002753032837867809,0.0027904848102480173,0.0003435278485994786,0.017903447151184082,0.09158645952898899,0.04118123952616502,0.08220767859159725,0.026706493630505538,0.26387202453615777,0.049232673,0.06626958,0.029227331,0.00012487173,0.8060353
0,0,6302.807474851608,17886.145272493362,100749,24188.95274734497,403000,354,100500,22.588543594713908,5.647135898678477,8.0,7.98014888337469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004057086848188191,0.0033327467669084882,0.003085540607571602,0.0005543481674976647,0.024842433631420135,0.09462779246496442,0.04307658076773678,0.08290168779053611,0.037040893421065584,0.2993844140039257,0.05628965,0.07725322,0.031794526,2.1651387e-05,0.8455353
0,0,6318.672420024872,17930.22410774231,100999,24248.89652776718,404000,354,100750,22.68662487001368,5.67165621750342,8.0,7.98019801980198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034729915524367243,0.0025403244852463818,0.0026719410670921206,0.0008806154364719987,0.01702655293047428,0.08690402440313735,0.03534460813744238,0.0777108032716736,0.034465416755521436,0.2302614080353027,0.048545007,0.065185934,0.028756246,5.6385994e-05,0.75764793
0,0,6334.5352964401245,17974.265330791473,101249,24308.800627231598,405000,355,101000,22.705999760353755,5.676499940088439,8.0,7.980246913580247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0041541197325568645,0.003196960521881954,0.00309862254653126,0.0005784275708720088,0.018753819167613983,0.1008888360109103,0.05062231059290724,0.08642460653267484,0.029027937115581676,0.3775897648254568,0.054258857,0.076091476,0.030998945,1.1950731e-05,0.7415488
