Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax
582,5,260.55091071128845,4007.9430141448975,21999,4268.493924856186,88000,501,21750,22.565742063037874,5.6414355157594684,8.0,7.909090909090909,116.4,1.9595917942265422,117.0,113,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005311790268373443,0.005884521597877993,0.0033468918409198523,4.8597903514746577e-05,0.03411754220724106,0.10489394654470452,0.07857561148308155,0.08448870555941229,0.004856211565082066,0.46885685236781277,0.04222279,0.10185881,0.018943295,8.881092e-06,0.97991395
693,5,263.87906408309937,4052.1534554958344,22249,4316.032519578934,89000,508,22000,22.619091088960786,5.654772772240197,8.0,7.910112359550562,138.6,28.513856280762866,117.0,114,174,0.8,0.9797958971132713,0.0,0.0,2.0,0.8,0.9797958971132713,0.0,0,2,0.3578620329201351,0.43829891242263563,0.0,0.0,0.8991508364827514,0.8,0.9797958971132713,0.0,0.0,2.0,0.004079488308052532,0.00455503570308853,0.002654618234373629,4.9316971853841096e-05,0.024536168202757835,0.1084689646214076,0.07650155261337153,0.09181974769274386,0.01605993601230689,0.5800657919684987,0.03707036,0.07857702,0.020180851,0.00011187792,1.0
573,5,266.1735169887543,4096.094897508621,22499,4362.2684144973755,90000,514,22250,22.75755992962184,5.68938998240546,8.0,7.911111111111111,114.6,1.624807680927192,115.0,112,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004604406057158485,0.004774673075078857,0.0028508090181276202,0.000116073148092255,0.02469504065811634,0.13748463470848157,0.12499012058259446,0.09964443657738474,0.013545612976562878,0.9865861567431048,0.04233364,0.07978778,0.021589503,5.2452087e-06,0.9762217
576,5,268.28951811790466,4139.184967756271,22749,4407.474485874176,91000,520,22500,23.207202825447553,5.801800706361888,8.0,7.912087912087912,115.2,0.4,115.0,115,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003710774487350136,0.0039031153920162046,0.0026780192274600267,3.433851816225797e-05,0.03243764862418175,0.12244634366422187,0.09338037394976237,0.09670911399160587,0.008195440532547529,0.7239235700736137,0.039392546,0.07454222,0.019620433,1.898408e-05,0.74832386
824,5,271.40517687797546,4182.4465618133545,22999,4453.85173869133,92000,525,22750,23.11519077823421,5.778797694558553,8.0,7.913043478260869,164.8,2.925747767665558,166.0,159,167,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0.6896746340098594,0.01784968792829982,0.682554595010387,0.6757290490602831,0.7249803359578534,1.0,0.0,1.0,1.0,1.0,0.0036414296442526394,0.0036587648100639713,0.0025892320554703474,0.00011169836216140538,0.017932681366801262,0.11318161377910739,0.0737819934299418,0.09393482552315845,0.016511655910285517,0.4036243554559716,0.035732888,0.06957271,0.017746136,7.3850155e-05,1.0
958,5,274.9871220588684,4226.057437181473,23249,4501.044559240341,93000,533,23000,22.930060255819804,5.732515063954951,8.0,7.913978494623656,191.6,2.0591260281974,192.0,188,194,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1781333963538472,0.024402380973526927,1.1787877370052762,1.1484353701801804,1.2198189955580603,2.0,0.0,2.0,2.0,2.0,0.004061756236245856,0.004240105346709485,0.002909434959292412,0.0001212250062962994,0.0352165512740612,0.1185573300705374,0.08405996498152966,0.09920170170010206,0.009736700233913244,0.5749037136488837,0.03902516,0.074371226,0.019370824,1.0967255e-05,1.0
578,5,277.2254798412323,4271.2826795578,23499,4548.508159399033,94000,538,23250,22.1115453993329,5.527886349833225,8.0,7.914893617021277,115.6,1.8547236990991407,116.0,113,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003446781564387493,0.0032237259529775547,0.0025628526927903295,0.00011555445962585509,0.02114633470773697,0.11401075633293577,0.07833662840427877,0.09461958299017806,0.011089346717910712,0.5069184561504227,0.03589807,0.06205758,0.019222528,9.5278025e-05,0.49253833
823,5,280.2922992706299,4315.052849292755,23749,4595.345148563385,95000,544,23500,22.846610055555725,5.711652513888931,8.0,7.91578947368421,164.6,1.624807680927192,165.0,162,167,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0.6923187332240608,0.011322093019571565,0.6894490858690777,0.6757290490602831,0.7105532272722921,1.0,0.0,1.0,1.0,1.0,0.003944192578666844,0.0041681249322644545,0.002854525111615658,0.00012858740228693932,0.033431872725486755,0.14676890604402826,0.09983002170965519,0.1288430296637136,0.0147552312143097,0.6774999097108761,0.037383102,0.064281255,0.020247355,6.198883e-05,0.5941546
680,6,282.50703477859497,4359.045734167099,23999,4641.552768945694,96000,548,23750,22.730948489881555,5.682737122470389,8.0,7.916666666666667,113.33333333333333,0.4714045207910317,113.0,113,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042672902670456096,0.003691676379650843,0.0031565268291160464,7.141388778109103e-05,0.020798813551664352,0.15412313949018422,0.11607049427285643,0.12192424318218348,0.024865821573584537,0.7801744255906641,0.042238403,0.07555777,0.020990595,2.6226044e-05,0.7704852
573,5,284.7440757751465,4403.269931793213,24249,4688.014007568359,97000,554,24000,22.61205524754419,5.653013811886048,8.0,7.917525773195877,114.6,0.8,115.0,113,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00451032549131196,0.004153705936812371,0.003457255894318223,0.00016462898929603398,0.021756941452622414,0.20407506928828403,0.16728746264237757,0.15481322769244144,0.0135006573597543,1.2289477005820653,0.04183992,0.076954916,0.020702884,2.5331974e-06,0.9900537
685,6,286.97701382637024,4447.303541898727,24499,4734.280555725098,98000,559,24250,22.70992538662565,5.677481346656412,8.0,7.918367346938775,114.16666666666667,1.0671873729054748,114.5,112,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004798916851519607,0.003747169474853544,0.004159977659583092,0.0002189207007177174,0.023111581802368164,0.24878361302554886,0.193483825713921,0.17751018868181997,0.03726849080069715,1.2260504136728665,0.05179703,0.087022,0.023288295,7.7694654e-05,0.9855495
694,6,289.22160935401917,4491.096857786179,24749,4780.318467140198,99000,564,24500,22.83453489957235,5.708633724893088,8.0,7.91919191919192,115.66666666666667,1.8856180831641267,117.0,113,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004525435307587031,0.00393821396372087,0.003594752517528832,0.00017157716501969844,0.02316018007695675,0.22125983475909858,0.1774870978683969,0.17557388832921536,0.02647835353892659,1.2938475686268358,0.04234321,0.06781197,0.020800173,1.31726265e-05,0.4971314
582,5,291.524213552475,4534.835088253021,24999,4826.359301805496,100000,570,24750,22.86329349236216,5.71582337309054,8.0,7.92,116.4,1.8547236990991407,116.0,115,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004588500531273894,0.0038521619012180696,0.0037323515862226486,0.00020942202536389232,0.02406955137848854,0.27467871693250445,0.24478214980475435,0.19951740083995495,0.022173882705737457,1.8186217839221552,0.05034224,0.084993005,0.024571016,0.00011521578,1.0
696,6,293.7954969406128,4578.551375389099,25249,4872.346872329712,101000,575,25000,22.874769691379548,5.718692422844887,8.0,7.920792079207921,116.0,1.4142135623730951,116.5,113,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004547471724683419,0.0037095701552368908,0.0036686689127236605,0.0003899194998666644,0.0277600958943367,0.30122619229020214,0.24443791773930232,0.23406926585884247,0.02306153548473064,1.6875049887661413,0.045200806,0.0669121,0.02400574,5.2154064e-06,0.67521834
1186,6,298.23856019973755,4622.791621685028,25499,4921.030181884766,102000,581,25250,22.603852458480127,5.650963114620032,8.0,7.921568627450981,197.66666666666666,42.34645465941892,202.5,114,239,2.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,0,3,0.9508380089592224,0.4273115543063072,1.111176604077866,0.0,1.2148706089620582,2.0,1.0,2.0,0.0,3.0,0.00395962626527762,0.0036381901501462074,0.0030065984465181828,0.00022652740881312639,0.021078821271657944,0.21594589568445305,0.15079945776033618,0.1775054099292782,0.020699305686312765,0.8727258205630968,0.049393956,0.07676526,0.023755789,3.620982e-05,1.0
1320,6,302.7050619125366,4666.1526136398315,25749,4968.857675552368,103000,586,25500,23.062203028988165,5.765550757247041,8.0,7.922330097087379,220.0,28.071337695236398,220.5,189,249,3.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,2,4,1.3472885399794778,0.17258161755486365,1.358624281102378,1.1369510164783785,1.548365970945758,3.0,1.0,3.0,2.0,4.0,0.004339968849904835,0.004038364673789718,0.0031989088747650385,0.0002079200348816812,0.028941385447978973,0.2384377201998583,0.1746261354411877,0.18683748409915396,0.027669652714026823,0.9972437042606032,0.044505026,0.07877767,0.022455871,1.7762184e-05,1.0
1164,5,307.74162435531616,4709.48376750946,25999,5017.225391864777,104000,593,25750,23.0780837964462,5.76952094911155,8.0,7.923076923076923,232.8,48.3710657314887,195.0,191,294,2.8,0.9797958971132712,2.0,2.0,4.0,2.8,0.9797958971132712,2.0,2,4,1.316907587801571,0.1946501742966704,1.1906946838437134,1.1437765624284824,1.5843601203223794,2.8,0.9797958971132712,2.0,2.0,4.0,0.004030078380950727,0.003294218914638923,0.0031968498369678855,0.000253417732892558,0.02272040955722332,0.28845667458714946,0.21338759680507552,0.23122602192850564,0.026294685850505914,1.2827112508047338,0.045165483,0.07720638,0.022466876,3.6478043e-05,1.0
577,5,310.0045428276062,4753.33939409256,26249,5063.343936920166,105000,598,26000,22.80209126884006,5.700522817210015,8.0,7.923809523809524,115.4,2.4166091947189146,115.0,113,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003914554893854074,0.003481329447035953,0.0029136203229427338,0.00025811593513935804,0.019038965925574303,0.28322775133112554,0.20299145225566612,0.23275124161852334,0.028874636233910803,1.1180470720461433,0.044309255,0.06828608,0.021349475,3.33786e-06,0.68326336
953,5,313.57378363609314,4797.445154905319,26499,5111.018938541412,106000,603,26250,22.67277520152671,5.668193800381678,8.0,7.9245283018867925,190.6,2.33238075793812,191.0,188,194,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1928900546007963,0.024758024464382754,1.1906946838437134,1.1553298610388711,1.2198189955580603,2.0,0.0,2.0,2.0,2.0,0.003395355308777653,0.0032523958859286056,0.0025927472161129117,0.00029056999483145773,0.027755510061979294,0.23118863694711753,0.17752675847878102,0.180967329015032,0.03360928679120984,1.505563669587812,0.0461839,0.07244861,0.021211088,0.00012221932,0.9018331
957,5,317.23865580558777,4842.023061275482,26749,5159.26171708107,107000,607,26500,22.432637183457395,5.608159295864349,8.0,7.925233644859813,191.4,1.624807680927192,192.0,189,193,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.184640532556847,0.018381501847163636,1.1787877370052762,1.1669998596352233,1.2148706089620582,2.0,0.0,2.0,2.0,2.0,0.003498023142688908,0.003088434080693906,0.0026847138069570065,0.0002742379147093743,0.018517203629016876,0.2436369724509625,0.18344101332994106,0.2030653296003434,0.023609873378439554,1.2010150566174613,0.04199212,0.07106039,0.019887567,2.2530556e-05,0.87885594
952,5,320.8824326992035,4886.616564512253,26999,5207.498997211456,108000,613,26750,22.424791223296992,5.606197805824248,8.0,7.925925925925926,190.4,2.0591260281974,190.0,188,194,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1924517447635488,0.02560126721823672,1.195544597546455,1.1484353701801804,1.2198189955580603,2.0,0.0,2.0,2.0,2.0,0.00443933258485049,0.00388937570445183,0.00351769698318094,0.00038775871507823467,0.02241476997733116,0.34286754225029936,0.295385005611639,0.27232595481501476,0.027402871311801746,3.1995074354046915,0.0533248,0.08231216,0.027638793,0.00012496114,0.890219
955,5,324.57044553756714,4931.293409824371,27249,5255.8638553619385,109000,618,27000,22.382959070047665,5.595739767511916,8.0,7.926605504587156,191.0,2.280350850198276,190.0,189,195,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1867980184008462,0.02954221279024396,1.195544597546455,1.1369510164783785,1.2148706089620582,2.0,0.0,2.0,2.0,2.0,0.003743686499539763,0.0034814094840922554,0.0026091247564181685,0.00047513365279883146,0.022213026881217957,0.27047721072876185,0.21583343642446523,0.19554241910129086,0.024901731316191278,1.1557468118303378,0.051933695,0.07961145,0.024511948,3.516674e-06,0.9342151
641,5,327.88467288017273,4976.111141204834,27499,5303.995814085007,110000,623,27250,22.312597474220418,5.5781493685551045,8.0,7.927272727272728,128.2,23.016515809305282,118.0,113,174,0.4,0.8,0.0,0.0,2.0,0.4,0.8,0.0,0,2,0.1398757451875787,0.2797514903751574,0.0,0.0,0.6993787259378935,0.4,0.8,0.0,0.0,2.0,0.003940253754029982,0.003607871112851118,0.0030106097692623734,0.00034804808092303574,0.01877359300851822,0.3050763515012827,0.22246552639563413,0.26129546148428473,0.032790331106100315,2.04658402764649,0.047536973,0.07198946,0.023705944,7.6681376e-05,0.99686474
948,5,331.48477935791016,5021.029745101929,27749,5352.514524459839,111000,628,27500,22.262490666248837,5.565622666562209,8.0,7.927927927927928,189.6,1.3564659966250536,190.0,188,191,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.2028922326403824,0.020271617472611064,1.1906946838437134,1.1787877370052762,1.2271420292546042,2.0,0.0,2.0,2.0,2.0,0.0035622881341259927,0.003179810382113032,0.0026892985915765166,0.000488799181766808,0.019146036356687546,0.27236522079587394,0.2093597501238037,0.21331740508193303,0.03720946091620727,0.9373535912778065,0.044865012,0.067375585,0.024394184,8.276105e-05,0.88642716
1150,6,335.13936948776245,5065.631461143494,27999,5400.770830631256,112000,633,27750,22.420662000271168,5.605165500067792,8.0,7.928571428571429,191.66666666666666,1.3743685418725535,192.0,190,193,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1781189655648459,0.014209742953072348,1.175294505603107,1.1600357274547277,1.195544597546455,2.0,0.0,2.0,2.0,2.0,0.003341552140656859,0.0030981634969760967,0.0025097072357311845,0.0003403727023396641,0.019437506794929504,0.23049939497144584,0.16395418731896774,0.1825863838432569,0.021292204524977026,0.818317779269993,0.044369582,0.07466102,0.022012673,8.922815e-05,0.96356046
953,5,338.74996066093445,5110.617530822754,28249,5449.367491483688,113000,638,28000,22.229103523151878,5.557275880787969,8.0,7.929203539823009,190.6,14.430523206037957,199.0,162,199,1.8,0.4000000000000001,2.0,1.0,2.0,1.8,0.4000000000000001,2.0,1,2,0.6678795082349706,0.05649330154831654,0.6864388221561044,0.5582661385478638,0.7218149361586758,1.8,0.4000000000000001,2.0,1.0,2.0,0.003466601464955602,0.002994443958689908,0.002642987295985222,0.0001916031033033505,0.019935719668865204,0.27025960843086655,0.2083011043943247,0.2140119740389047,0.027866427893971927,1.0424301722265321,0.040859982,0.06432089,0.021462768,1.7344952e-05,0.97421753
631,5,341.8058707714081,5155.605762004852,28499,5497.41163277626,114000,644,28250,22.22803550449251,5.5570088761231275,8.0,7.9298245614035086,126.2,18.059900331950896,119.0,113,162,0.2,0.4,0.0,0.0,1.0,0.2,0.4,0.0,0,1,0.14211064545445842,0.28422129090891685,0.0,0.0,0.7105532272722921,0.2,0.4,0.0,0.0,1.0,0.003526428926968947,0.0028691789459490196,0.0028177847852930427,0.0004379311576485634,0.02065795660018921,0.31718789552302695,0.2172339715688805,0.25605489873041487,0.04386100248944305,1.0818552361267988,0.048388854,0.07807077,0.023798205,2.5004148e-05,0.9887111
837,5,345.7596685886383,5200.7037127017975,28749,5546.463381290436,115000,649,28500,22.17395656667249,5.543489141668123,8.0,7.930434782608696,167.4,21.87784267243916,161.0,144,209,1.2,0.4,1.0,1.0,2.0,1.2,0.4,1.0,1,2,0.7586962035557674,0.22742453103835886,0.7249803359578534,0.4342313267918117,1.1464956766257417,1.2,0.4,1.0,1.0,2.0,0.003651616903487593,0.003048436311546628,0.0028594810282811522,0.0002835087652783841,0.01932528242468834,0.26663222094503,0.21044958059310412,0.21273145216739003,0.02829337995574185,1.7447389022438904,0.045170907,0.07004824,0.022913545,3.990531e-05,1.0
684,6,347.9784963130951,5246.054526567459,28999,5594.033022880554,116000,653,28750,22.0503209261515,5.512580231537875,8.0,7.931034482758621,114.0,1.632993161855452,114.0,112,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036069500563899056,0.002661471681718329,0.0029234352987259626,0.00043975620064884424,0.016769912093877792,0.2631794205677238,0.2166686267232292,0.19484208892105498,0.03752373175698784,1.116573255507746,0.046610497,0.074976206,0.02231808,4.74602e-05,0.9801713
827,5,351.5132215023041,5290.113990545273,29249,5641.627212047577,117000,659,29000,22.6965993164046,5.67414982910115,8.0,7.931623931623932,165.4,15.957443404254956,164.0,143,193,1.2,0.4,1.0,1.0,2.0,1.2,0.4,1.0,1,2,0.8082190700266171,0.18200319442320234,0.7034476949995692,0.6964132180495735,1.1669998596352233,1.2,0.4,1.0,1.0,2.0,0.0038352980960626153,0.0028993916642669646,0.0031703540589660406,0.00027765147387981415,0.020537089556455612,0.3212011257067387,0.24534259272498196,0.28157553345622177,0.03934775149887416,1.7576333612279964,0.047391754,0.06404285,0.025353909,5.6922436e-05,0.72802585
583,5,353.79782581329346,5334.541776180267,29499,5688.339601993561,118000,663,29250,22.50843668454924,5.62710917113731,8.0,7.932203389830509,116.6,1.3564659966250536,117.0,115,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004572477230569348,0.0033548857442116295,0.0037039935123175383,0.0005499841063283384,0.01849248819053173,0.3698597471071618,0.2587798456242071,0.294122304999337,0.04165472296272021,1.2930590642865178,0.05584785,0.08333303,0.029497758,2.2619963e-05,0.98072934
962,5,357.42327904701233,5379.178725242615,29749,5736.602004289627,119000,668,29500,22.402964830845253,5.600741207711313,8.0,7.932773109243698,192.4,1.3564659966250536,193.0,190,194,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.171368122211308,0.01666096397687104,1.1669998596352233,1.1553298610388711,1.2027219028724376,2.0,0.0,2.0,2.0,2.0,0.0043566481485031545,0.003281849034309831,0.003369724960066378,0.0005075880326330662,0.021707618609070778,0.32423211358153586,0.23137252960907778,0.262327880953172,0.038284553947234026,1.249108074786433,0.046982635,0.06548445,0.02464804,4.4375658e-05,0.6489152
961,5,361.02098631858826,5423.700927019119,29999,5784.7219133377075,120000,672,29750,22.460704100391663,5.615176025097916,8.0,7.933333333333334,192.2,1.1661903789690602,193.0,190,193,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1723092954944794,0.0158411294858155,1.1669998596352233,1.1600357274547277,1.2027219028724376,2.0,0.0,2.0,2.0,2.0,0.005397340118419379,0.00448992677106709,0.004138667834922671,0.000977466581389308,0.042562298476696014,0.4094294344229048,0.291168613379026,0.32430677938232144,0.04525735520889459,1.995625858369457,0.05748734,0.073623,0.034278765,3.516674e-06,0.717962
958,5,364.6264581680298,5468.075961589813,30249,5832.702419757843,121000,677,30000,22.53519371138512,5.63379842784628,8.0,7.933884297520661,191.6,0.4898979485566356,192.0,191,192,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1807225138961073,0.0062545347184066674,1.1787877370052762,1.1717532600552805,1.1906946838437134,2.0,0.0,2.0,2.0,2.0,0.005633511769352481,0.0042910452645529016,0.00438217050395906,0.0006426224135793746,0.023668451234698296,0.4279355675996098,0.3206457176610837,0.3272578347144709,0.027768180431164483,1.906658828326025,0.06469367,0.09375266,0.034822077,8.46386e-06,0.9801787
1051,5,369.9288401603699,5512.873975276947,30499,5882.802815437317,122000,682,30250,22.32241828809488,5.58060457202372,8.0,7.934426229508197,210.2,38.446846424641905,193.0,188,287,2.4,0.8,2.0,2.0,4.0,2.4,0.8,2.0,2,4,1.2670453013207505,0.16447796125768455,1.2027219028724376,1.1600357274547277,1.5926141532637992,2.4,0.8,2.0,2.0,4.0,0.00535404468071647,0.004159293882291809,0.004115109099075198,0.0009159083128906786,0.02637753076851368,0.4184527748821349,0.2970483846504132,0.33649731390530996,0.04077347121475258,1.7733513526299662,0.06267037,0.08108426,0.037236698,0.00014194846,0.9668271
960,5,373.54718351364136,5558.033791303635,30749,5931.580974817276,123000,686,30500,22.143580022758297,5.535895005689574,8.0,7.934959349593496,192.0,1.6733200530681511,191.0,190,194,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1733398346643038,0.02068697892022047,1.1835891515709904,1.1484353701801804,1.195544597546455,2.0,0.0,2.0,2.0,2.0,0.00599064805614762,0.004477762581412242,0.0049561436753720045,0.0007968472200445831,0.03205898031592369,0.3918805435907127,0.28083901397594463,0.3249086636065195,0.04569521584248942,1.6062729960177728,0.064494506,0.09121314,0.03744933,1.7523766e-05,0.8896157
1443,6,378.8697335720062,5603.415560722351,30999,5982.285294294357,124000,691,30750,22.03528008732904,5.50882002183226,8.0,7.935483870967742,240.5,48.17589300331304,241.0,191,289,3.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,2,4,1.352251818845218,0.18746190434808113,1.327856569745418,1.1484353701801804,1.5766880117311612,3.0,1.0,3.0,2.0,4.0,0.00591974670230411,0.004303423961580004,0.004731683060526848,0.0006581991910934448,0.023615073412656784,0.3701880673691319,0.249385795930343,0.313969327659099,0.07722114593413718,1.4238725603150437,0.062179122,0.079508096,0.037559614,0.00012390316,1.0
1241,6,383.2899217605591,5648.857913732529,31249,6032.147835493088,125000,696,31000,22.005902726384623,5.501475681596156,8.0,7.936,206.83333333333334,22.07122309453848,192.5,189,238,2.3333333333333335,0.4714045207910317,2.0,2.0,3.0,2.3333333333333335,0.4714045207910317,2.0,2,3,1.0806310845535363,0.1495543375049864,1.1728937983202496,0.8698417106172626,1.2076208056024798,2.3333333333333335,0.4714045207910317,2.0,2.0,3.0,0.005923351815668866,0.0043284951481792,0.004718382144346833,0.0005963992443867028,0.030837159603834152,0.4482230223936846,0.33908548829377677,0.34687005922761194,0.04079831299555429,1.9314933859260428,0.066747054,0.09076214,0.03992874,3.3438206e-05,1.0
957,5,386.89580059051514,5696.212944507599,31499,6083.108745098114,126000,701,31250,21.117080564256433,5.279270141064108,8.0,7.936507936507937,191.4,1.3564659966250536,191.0,190,193,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1817782478159669,0.016263864198376346,1.1835891515709904,1.1600357274547277,1.2027219028724376,2.0,0.0,2.0,2.0,2.0,0.0059979568752460185,0.004163176833731242,0.004824759671464562,0.0009441626025363803,0.023727165535092354,0.39000777785960117,0.27898650042733686,0.32053262750513845,0.048642827821923126,1.9700327337857486,0.067931525,0.09577994,0.038231343,2.1100044e-05,0.97546965
1152,6,390.55487966537476,5743.510966539383,31749,6134.065846204758,127000,704,31500,21.14253317671518,5.285633294178795,8.0,7.937007874015748,192.0,2.449489742783178,192.0,189,195,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,1.1756614869219746,0.030483058750645962,1.1787877370052762,1.1369510164783785,1.2148706089620582,2.0,0.0,2.0,2.0,2.0,0.0054474394870921965,0.0036858703952291154,0.004404568346217275,0.0008050646283663809,0.020981626585125923,0.3898494347909709,0.2596788543194919,0.33005524832409694,0.05375175025271991,1.4641434167681604,0.056670297,0.07071529,0.032605574,4.6938658e-05,0.5830289
1546,6,395.5527756214142,5790.050392627716,31999,6185.60316824913,128000,708,31750,21.487157965849686,5.371789491462422,8.0,7.9375,257.6666666666667,44.67910274638718,288.5,194,290,3.3333333333333335,0.9428090415820635,4.0,2.0,4.0,3.3333333333333335,0.9428090415820635,4.0,2,4,1.3903869223372978,0.17532675729688113,1.4797084079555574,1.1369510164783785,1.5453119202977113,3.3333333333333335,0.9428090415820635,4.0,2.0,4.0,0.005927596242167056,0.004287935683108183,0.004802984418347478,0.0011179223656654358,0.03815583884716034,0.3918270816927913,0.26304194006318793,0.31420908461753927,0.06579452444370994,1.5735640403754905,0.06541211,0.08301044,0.03583862,2.554059e-05,0.90794003
1931,7,400.56783843040466,5835.551169633865,32249,6236.11900806427,129000,712,32000,21.977646664470214,5.4944116661175535,8.0,7.937984496124031,275.85714285714283,34.65927446041606,290.0,191,291,3.7142857142857144,0.6998542122237653,4.0,2.0,4.0,3.7142857142857144,0.6998542122237653,4.0,2,4,1.4698759985288075,0.12443693427361698,1.5298588010947338,1.1906946838437134,1.5766880117311612,3.7142857142857144,0.6998542122237653,4.0,2.0,4.0,0.00682073183869943,0.004883607798550703,0.0055250192526727915,0.0008267131634056568,0.03579298034310341,0.45685908758433574,0.288797393254661,0.39523079305693476,0.06311169117492499,1.6246945072054102,0.0679991,0.0823793,0.03908938,0.0001835227,0.81770086
1047,5,405.8187334537506,5880.946642875671,32499,6286.765376329422,130000,717,32250,22.028628155793086,5.507157038948272,8.0,7.938461538461539,209.4,38.83091551843711,189.0,189,287,2.4,0.8,2.0,2.0,4.0,2.4,0.8,2.0,2,4,1.2780023808490246,0.15863259818358713,1.2148706089620582,1.1600357274547277,1.5926141532637992,2.4,0.8,2.0,2.0,4.0,0.006857648573815823,0.004838105374661568,0.005623106611892581,0.0005726017407141626,0.0467972457408905,0.4169041318590155,0.2672785899375303,0.3386419025873947,0.036358659436656046,1.6742034770489944,0.07346669,0.08655581,0.044458047,7.866323e-05,0.6608839
